keyword,title,price,url,shipping,seller,scraped_at
barraca-camping,Barraca De Camping Acampamento Automatica Grande Para 5-8 lugares Pessoas FPS100+ Joyfox 270*270*150cm cor azul Joyfox,486,https://www.mercadolivre.com.br/barraca-de-camping-acampamento-automatica-grande-para-5-8-lugares-pessoas-fps100-joyfox-270270150cm-cor-azul-joyfox/p/MLB28712130?searchVariation=MLB28712130,Frete grátis,,2025-05-22 18:19:24.470850
barraca-camping,Barraca Camping 3/4 Pessoas Joyfox 3500mm Impermeavel Profissional 210×280×115 Cm Tecido Oxford 210d,599,https://www.mercadolivre.com.br/barraca-camping-34-pessoas-joyfox-3500mm-impermeavel-profissional-210280115-cm-tecido-oxford-210d/p/MLB37903012?searchVariation=MLB37903012,Frete grátis,,2025-05-22 18:19:24.470850
barraca-camping,Trampolim Tenda Trampolim Toldo Trampolim Azul 10ft 6 Pólos,566,https://www.mercadolivre.com.br/jumper-tent-sun-protection-cover-blue-10ft-6-poles/p/MLB2013274497,Frete grátis,,2025-05-22 18:19:24.470850
barraca-camping,Trampolim Tenda Trampolim Toldo Trampolim Azul 10ft 8 Pólos,565,https://www.mercadolivre.com.br/jumper-tent-sun-protection-cover-blue-10ft-8-poles/p/MLB2012615815,Frete grátis,,2025-05-22 18:19:24.470850
barraca-camping,Joyfox barraca camping impermeavel automatica 5 ou 6 pessoas uso duplo ba-101 laranja,519,https://www.mercadolivre.com.br/joyfox-barraca-camping-impermeavel-automatica-5-ou-6-pessoas-uso-duplo-ba-101-laranja/p/MLB29478055?searchVariation=MLB29478055,Frete grátis,,2025-05-22 18:19:24.470850
barraca-camping,Barraca Iglu Impermeável De Camping Para 3 Pessoas Nakasaki Cor Azul,139,https://www.mercadolivre.com.br/barraca-iglu-impermeavel-de-camping-para-3-pessoas-nakasaki-cor-azul/p/MLB39062587?searchVariation=MLB39062587,Frete grátis,,2025-05-22 18:19:24.470850
barraca-camping,Barraca Camping Iglu Para 2 Pessoas Azul - Mor,156,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=mUOIEqUZLVHWBMhgOA9%2BEqaGjIvkbHIWbusmAvQB5pDCFldpJJqC%2Be%2Fz3iVoge2hyfBRzy3F%2FHbXLftub81WN0am0GQ%2F10vCK6f0EG%2BCH7YHbj7KVYQTTjxENMNMyP%2FT9yzP6NJDD%2BIiAcYsRCGo9bjjoH%2BPFM6qBl28RBpJG2XDkAUzOrp54DLK4LuvLtOJtNpbJue5Kl%2F2gy%2FeifH0bNLZ1kQW1DQvABsC7uMHRfSTkNtat%2FafytkEBedS2vEhCS7uB9qY6wWJVlR3kjs6f0ExuN5dxcvJ71%2BFrPTTBRn3fzoWP%2FecGJZMK7xy6Df3P0chfLXZ%2F0emX%2FezzY6%2FbJWfh7%2FCtvUj0%2FsPUq7FsRvWeaeobuthdQYZYaiLsC9TI3BnaVuXExuv4xaji7%2Fm%2FgNjgCIV%2BvOkFV1JP9v5hERiXoH%2B2eZaC2vTik1ZHqx1Y4LFNDWaAEgBKZIOFcs3jQcNhCMThLIU5YHmtwDIrdqDrwzuekDNil6Pz%2F4WPeMw53AMwdWDYXpt87BS12td2L5LVXluU3gTN%2B8s6CxQtZg%2FKhXfGMCCn5q7X2TN1xn%2ByQk6lPhOU7fkgEnkX6BiivUg%2BSwN%2BMhfCYDD04M6gwNNTadxKCgwuOrdyNZQQG5L5lVQ3iQ00wdAabBsIlGSzA2Y41f8R0v6hZD8fPxHVHmaQ99aF%2FLqkbj83YA5hIIp2hjctAUOXm%2B2ziGaAkVpm8FsCy7CncYhviDSs6Ti438auwnKIn2PaGOCmdzmKZpHCD9K84XI3YJiwkJ9Wb29wH6i0zOV8Pz6OoQTKw1FoZaeD7zTJHN96XRt1VWyQ0X77A5%2F2lnLcqxLDVFi10dwcZlIJ1FvM3fr%2FZUWHVRFsU33cSZzliXo1tY5eeE1e9QALXbA%2BZfLKqKeGHJVleSma6B7Sym9VqLpj5slFzwncpG3H1AYzVZ5lWGRxQ0tG5RINpkHrT1JEZ1ND9tkRO08IGGMODMl2DuY,Chegará grátis amanhã,Por Planeta do Bebe,2025-05-22 18:19:25.744460
barraca-camping,Barraca Camping 4 Pessoas Compacta com Bag Tipo Iglu Ontrek Cor Verde,229,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=It6C1bL6xF0X1YyX8F5YWlcIpKlHoVOhEh8aNViSvtndQShdzD4GuERizvyMVUu6XR7s0ux1dnS4ZbtMkBFvf6Cm9iXcXSnV9NGBP2cw86vT6QyONA8VQRMT4T7GKur1bj201qfuWTmciIU2Mb1QoXvJdDEdsKhnjF%2BqR%2BkusviKEQvbDE3gzFjxI9UdqcV1ntJqbZpxM3o%2FSkIQoNhEa8fe0JtooE5D%2FOKWEKxtp41HWmx8SS04XOUn%2BRX9SN7IwUAl2gyg9LgWjZZBXtVHuoLqFfbNxUEnw1qmeRgAS6sX8J6Ylqt0rSbj%2Bu7vAXocQMiADUVHe5Ka2dSIU4L4Zp9Hi6jRR7Dksu%2FLhXdW5v3THM0blDEv1xA%2BxztFX1TNZV4DVGQkFi%2FHJLr4rZVJbNbsBvjJJawkvL29EmIsAQqx0E75h6p6tbnHGH5Qse2DXfnLP7RplBWCz8AjJ0YXn0CSHY7cU5F1VoYF%2BSRmNKO41NjFOn5qyTlL5J3TvYeHRljLt0LKO1MnUoWOlaEi3jVnlMtnWXEnuOnbAA0X8Qk9pUp3sOnQmqWihDozJqwF536OGZol1sKXJ03BAm7Q892xCOQc78WmnYY4dQmBX1k2iF3cnXP1GY8Ydbf51IQHFQk815Osjfek9cIP1NMEOHC4t8ppluAcnN9hnYDsnM%2FSqc1tcW1qAKqOuQxkxImX4QKgPU%2Fk6fTiOyqNirVBoqtYIrucoGISwJt0pQYbmZ3HKtW8%2FBsog1Jjh8GkcLlMYe3sREpRyNv2kLGsJcq8sOWuCdUgXOn%2FxOH6i7pXLjRIFjDC5jz18OuTpxDtT%2BZBegEnv%2FhZvpOGzbR1gkQXL0A3uRaLgFwuqRkuHB8cLP7eCVTctHWflTbqn01uJ2t6ytGXd87v1PPJsQlFPMJKcDoJz5SfTL2pOr%2FIgvLByWDN6LDnEUqsWaJaCIRGUFng3ZmOfh8kZP%2BruS1SN5HVJk2Z2PIqkJgpK7u%2FP7SD8X6S5xUKZ1ehww%2Bl5fPD222wJWg%3D,Frete grátis,Por Mega Compras,2025-05-22 18:19:25.744460
barraca-camping,Barraca Camping 4 Pessoas Compacta Com Bag Tipo Iglu Ontrek MC981 Cor Azul,229,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=kFW05R0Zv1pvlSwLMjSntzjwcKa0HdHWzsWUBTxTidPD%2FXW3hTt3H7eQGt0Jt6l1ggrrDprp1cRt296f%2Bhr3ebvzpX9QGfJEGUD4SNNLmLEjd1AkRcLusghq2O1fPZwFLEy0DDzbET8Of4S%2BdW6ovzegL%2F4%2B9VeXk33D1XOPMFOpMvfFLGffCHK%2BcDM%2B4XucHt6Jj5QLKTlXJxQwGvsdP1eB4sdwZb1tHIUTjvMy8MpSbjiVlc1Vdl0GDAOmjYv2siPejuchIeHgURzdcBadfeLJ%2BiyDlzxdtaInHYcpde4F2fKEDMJefv%2B4wAhsvfvxS8YmnR4gWB6LaqqrtlyVk7zvfCWfmvHugFbkh%2FrFOqMOUiSbpJL3VTKqohm9M21bfqZCQeIt4iQMPPsI8a%2B3N7DTmVlfwJ0C4VF8uJGooduT%2Bmbw8qAz%2BY8j6RyAJAOubpZC6P6Ihd%2F7bOGAKepMV6Oh5cX8%2FsTMjcCEti929sE1gTr41nEFjiNMVxc1YLfcMsjoj3nKcUSKABf6zbp%2FNVGqJFDkSSjOH%2FlJgJauDYIAsJZXsX%2BnxB6zMXwOraciL%2BTsNZQaGyACJkZHD1Y%2BYdPpu%2FhQWVNdrp0Nhd%2FSmnrCI6fgVlHkQoBCuw9AVGhuLWxNkpeaxR6oDkSe7PyveLxuFdd1JmzjGtxGX5BKUFV5q2Qt71Bp7CMWNSEsM8Wk5pbMTlpGWqBsftLC4romwjS9wzahgMpt09KC2GH1a%2BtoLorsDB3fGoeW%2FFg0Ie0EZ%2BdoSxKW6rbfhoy%2FUry%2Bg97p11TCvrM6BsxcQTYEOMztcp40BV5oxNdOSyY%2F0Mf%2BATn3M%2BpFdpctVCpMVnvFBmZui7aUGnDO5yMO5SbCAjfxdhnwKZf5Fg%2FbeyTHymT9PBf5JyRgIpRQP64gCzYWnaMY2DZ7%2BSVqr8FYKVDJ869r0%2B6BJTki0OFxj6qn2hAdUahte93ZEc9t67q607PWnybzH9wPs1a%2Bmx2Hga7duDpmZVnUtpasO7%2BqSJiNfunzz1UUgQTh9Q%3D%3D,Chegará grátis amanhã,Por Mega Compras,2025-05-22 18:19:25.746485
barraca-camping,Barraca Camping Iglu Para 2 Pessoas Azul - Mor,156,https://www.mercadolivre.com.br/barraca-camping-iglu-para-2-pessoas-azul-mor/p/MLB23654067?searchVariation=MLB23654067,Chegará grátis amanhã,Por Planeta do Bebe,2025-05-22 18:19:25.746485
